video_id,video_title,channel,source_step,source_step_name,source_position,status,privacy_status,embeddable,upload_status,api_title
-_myO_Lmdbw,Arithmetic and Geometric SEQUENCES (full lesson) | math 11 | jensenmath.ca,JensenMath,Year 11_15-16_Autumn_Higher_Sequences and proof_2_Explore sequences with algebraic terms,Explore sequences with algebraic terms,current_1,available,public,True,processed,Arithmetic and Geometric SEQUENCES (full lesson) | math 11 | jensenmath.ca
cS0B0RYP85E,Arithmetic Sequences - Practice Identifying and Creating Arithmetic Sequences,Miacademy_&_MiaPrep_Learning_Channel,Year 11_15-16_Autumn_Higher_Sequences and proof_2_Explore sequences with algebraic terms,Explore sequences with algebraic terms,current_3,available,public,True,processed,Arithmetic Sequences - Practice Identifying and Creating Arithmetic Sequences
ImEizzaJ0yw,"Geometric, Quadratic, and Non-Linear Sequences: Edexcel GCSE Maths Revision",Math_Revision_LM,Year 11_15-16_Autumn_Higher_Sequences and proof_3_Describe and continue sequences involving surds (E),Describe and continue sequences involving surds (E),current_1,available,public,True,processed,"Geometric, Quadratic, and Non-Linear Sequences: Edexcel GCSE Maths Revision"
TbDxf7nLhTs,Aiming For Grade 9: Geometric Sequences | GCSE Maths | The Online Maths Tutor,The_Online_Maths_Tutor,Year 11_15-16_Autumn_Higher_Sequences and proof_3_Describe and continue sequences involving surds (E),Describe and continue sequences involving surds (E),current_2,available,public,True,processed,Aiming For Grade 9: Geometric Sequences | GCSE Maths | The Online Maths Tutor
opABSZ0eXpc,ALGEBRA - Sequences: Arithmetic Progressions (Part 1),Thinking_Mathematics,Year 11_15-16_Autumn_Higher_Sequences and proof_4_Generate a sequence given an algebraic rule,Generate a sequence given an algebraic rule,current_1,available,public,True,processed,ALGEBRA - Sequences: Arithmetic Progressions (Part 1)
IEjrH1Zy1vc,Using Arithmetic Sequence Formulas- Algebra for Teens!,Miacademy_&_MiaPrep_Learning_Channel,Year 11_15-16_Autumn_Higher_Sequences and proof_4_Generate a sequence given an algebraic rule,Generate a sequence given an algebraic rule,current_3,available,public,True,processed,Using Arithmetic Sequence Formulas- Algebra for Teens!
EW-lYH1QEWc,Finding the Nth Term // Nth Term of Linear Sequences,Maths_Tutor_Tom,Year 11_15-16_Autumn_Higher_Sequences and proof_5_nth term of a linear sequence,nth term of a linear sequence,current_1,available,public,True,processed,Finding the Nth Term // Nth Term of Linear Sequences
qnVVTBAfNu4,The nth Term - Corbettmaths,corbettmaths,Year 11_15-16_Autumn_Higher_Sequences and proof_5_nth term of a linear sequence,nth term of a linear sequence,current_2,available,public,True,processed,The nth Term - Corbettmaths
Z6nK13rbB2c,GCSE Maths: A25h-05 Finding the nth term for a Quadratic Sequence,TLMaths,Year 11_15-16_Autumn_Higher_Sequences and proof_6_nth term of a quadratic sequence (E),nth term of a quadratic sequence (E),current_1,available,public,True,processed,GCSE Maths: A25h-05 Finding the nth term for a Quadratic Sequence
Fe5G807JJGE,GCSE Maths: Quadratic Sequences Explained,Maths_Tutor_Mitchell_Dye,Year 11_15-16_Autumn_Higher_Sequences and proof_6_nth term of a quadratic sequence (E),nth term of a quadratic sequence (E),current_2,available,public,True,processed,GCSE Maths: Quadratic Sequences Explained
AL-joUBnEIw,Quadratic Sequences Version 1 - Corbettmaths,corbettmaths,Year 11_15-16_Autumn_Higher_Sequences and proof_6_nth term of a quadratic sequence (E),nth term of a quadratic sequence (E),current_3,available,public,True,processed,Quadratic Sequences Version 1 - Corbettmaths
K1oN-xfH5Ao,"Algebra I #3.11b, Consecutive integers - Odd or Even",JoAnn's_School,Year 11_15-16_Autumn_Higher_Sequences and proof_7_Represent numbers algebraically,Represent numbers algebraically,current_3,available,public,True,processed,"Algebra I #3.11b, Consecutive integers - Odd or Even"
ppw-ffPmmGo,Algebraic Proofs - Using Algebra in Geometry Proofs,Miacademy_&_MiaPrep_Learning_Channel,Year 11_15-16_Autumn_Higher_Sequences and proof_8_Algebraic arguments and proof,Algebraic arguments and proof,current_1,available,public,True,processed,Algebraic Proofs - Using Algebra in Geometry Proofs
i90-2GwWoVE,Venn diagrams - Notation and Symbols used : ExamSolutions Maths Revision,ExamSolutions,Year 11_15-16_Autumn_Higher_Set notation and Venn diagrams_1_Set notation,Set notation,current_1,available,public,True,processed,Venn diagrams - Notation and Symbols used : ExamSolutions Maths Revision
yviq6giZ-nc,Sets and Venn Diagrams (AQA) - GCSE Maths,1st_Class_Maths,Year 11_15-16_Autumn_Higher_Set notation and Venn diagrams_1_Set notation,Set notation,current_2,available,public,True,processed,Sets and Venn Diagrams (AQA) - GCSE Maths
uR70knMr2Hg,"Algebra 3 - Venn Diagrams, Unions, and Intersections",MyWhyU,Year 11_15-16_Autumn_Higher_Set notation and Venn diagrams_1_Set notation,Set notation,current_3,available,public,True,processed,"Algebra 3 - Venn Diagrams, Unions, and Intersections"
ibINrxJLvlM,Intro to Conditional Probability,Dr._Trefor_Bazett,Year 11_15-16_Autumn_Higher_Set notation and Venn diagrams_4_Conditional probability (Venn diagrams and two-way tables (E),Conditional probability (Venn diagrams and two-way tables (E),current_1,available,public,True,processed,Intro to Conditional Probability
fQGgaF0KHKs,Year 8 - Probability Lesson 7a - Venn Diagrams,Peter_Eley,Year 11_15-16_Autumn_Higher_Set notation and Venn diagrams_4_Conditional probability (Venn diagrams and two-way tables (E),Conditional probability (Venn diagrams and two-way tables (E),current_2,available,public,True,processed,Year 8 - Probability Lesson 7a - Venn Diagrams
PUDk7UL6u2I,Similar Shapes - GCSE Maths,1st_Class_Maths,Year 11_15-16_Autumn_Higher_Similarity and congruence_1_Find unknown lengths and angles in similar shapes,Find unknown lengths and angles in similar shapes,current_3,available,public,True,processed,Similar Shapes - GCSE Maths
hk_o0pzKSds,Similar Triangles – Triangle Similarity With Missing Information,Miacademy_&_MiaPrep_Learning_Channel,Year 11_15-16_Autumn_Higher_Similarity and congruence_2_Identify similar triangles,Identify similar triangles,current_1,available,public,True,processed,Similar Triangles – Triangle Similarity With Missing Information
f_IjLZbrUa8,"8th Grade Math 11.3a, Discovering Angle-Angle Similarity",JoAnn's_School,Year 11_15-16_Autumn_Higher_Similarity and congruence_2_Identify similar triangles,Identify similar triangles,current_2,available,public,True,processed,"8th Grade Math 11.3a, Discovering Angle-Angle Similarity"
VpLFmuZ292U,Angles in similar triangles (8th grade math),Maths_4_Kids,Year 11_15-16_Autumn_Higher_Similarity and congruence_2_Identify similar triangles,Identify similar triangles,current_3,available,public,True,processed,Angles in similar triangles (8th grade math)
VHQ_WoyQdUg,Area of Similar Figures - Using Ratios To Compare Areas,Miacademy_&_MiaPrep_Learning_Channel,Year 11_15-16_Autumn_Higher_Similarity and congruence_5_Areas of similar shapes,Areas of similar shapes,current_1,available,public,True,processed,Area of Similar Figures - Using Ratios To Compare Areas
HA6gjFLm2Gk,Congruent Similar Shapes - Corbettmaths,corbettmaths,Year 11_15-16_Autumn_Higher_Similarity and congruence_5_Areas of similar shapes,Areas of similar shapes,current_2,available,public,True,processed,Congruent Similar Shapes - Corbettmaths
PWMHYjkO3OI,Proportional Change of Dimensions,Mometrix_Academy,Year 11_15-16_Autumn_Higher_Similarity and congruence_5_Areas of similar shapes,Areas of similar shapes,current_3,available,public,True,processed,Proportional Change of Dimensions
0U1T_f5xb98,Similar Areas and Volumes - GCSE Higher Maths,1st_Class_Maths,Year 11_15-16_Autumn_Higher_Similarity and congruence_6_Volumes of similar shapes,Volumes of similar shapes,current_1,available,public,True,processed,Similar Areas and Volumes - GCSE Higher Maths
QMI90tONvzQ,Similar Shapes: Volumes,corbettmaths,Year 11_15-16_Autumn_Higher_Similarity and congruence_6_Volumes of similar shapes,Volumes of similar shapes,current_3,available,public,True,processed,Similar Shapes: Volumes
vT0cBkBn5UA,Home School Week 4 Review (C),Maths_Genie,Year 11_15-16_Autumn_Higher_Similarity and congruence_7_Solve problems with area and volume in similar shapes,Solve problems with area and volume in similar shapes,current_3,available,public,True,processed,Home School Week 4 Review (C)
pW770w6d5AM,Congruent Triangles,Maths_Genie,Year 11_15-16_Autumn_Higher_Similarity and congruence_8_Prove a pair of triangles are congruent,Prove a pair of triangles are congruent,current_2,available,public,True,processed,Congruent Triangles
osuaAyyg1bY,Adding numbers in standard form,Maths_Genie,Year 11_15-16_Autumn_Higher_Standard form_2_Four operations with numbers in standard form,Four operations with numbers in standard form,current_3,available,public,True,processed,Adding numbers in standard form
l9oDh05mCgE,Applying Vector Equations of Lines (1 of 2: Verifying points on a line),Eddie_Woo,Year 11_15-16_Autumn_Higher_Vectors_1_Solve problems with vectors,Solve problems with vectors,current_3,available,public,True,processed,Applying Vector Equations of Lines (1 of 2: Verifying points on a line)
uQDO9UyA3Cc,Ratio Division with Vectors (1 of 2: Internal),Eddie_Woo,Year 11_15-16_Autumn_Higher_Vectors_2_Ratios with vectors (E),Ratios with vectors (E),current_1,available,public,True,processed,Ratio Division with Vectors (1 of 2: Internal)
Z0vhq_iSi7A,Vector Arithmetic with Ratio Division (1 of 3: Thinking geometrically),Eddie_Woo,Year 11_15-16_Autumn_Higher_Vectors_2_Ratios with vectors (E),Ratios with vectors (E),current_2,available,public,True,processed,Vector Arithmetic with Ratio Division (1 of 3: Thinking geometrically)
4qm7cE9FCOA,Spicy Questions #49 Solution,1st_Class_Maths,Year 11_15-16_Autumn_Higher_Vectors_2_Ratios with vectors (E),Ratios with vectors (E),current_3,available,public,True,processed,Spicy Questions #49 Solution
Y_hRHhnNIzk,Collinear Vectors,e-DEOlogy,Year 11_15-16_Autumn_Higher_Vectors_3_Collinear points using vectors (E),Collinear points using vectors (E),current_2,available,public,True,processed,Collinear Vectors
a3869KY7EDQ,Colinear Points - Example 1,Firefly_Lectures,Year 11_15-16_Autumn_Higher_Vectors_3_Collinear points using vectors (E),Collinear points using vectors (E),current_3,available,public,True,processed,Colinear Points - Example 1
1wj2Y8rPGuE,Bearings GCSE Practice Questions,Minity_Maths,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_10_Solve problems with bearings using Pythagoras and trigonometry (E),Solve problems with bearings using Pythagoras and trigonometry (E),current_1,available,public,True,processed,Bearings GCSE Practice Questions
GdKgyXYlNO8,Bearings - GCSE Maths,1st_Class_Maths,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_10_Solve problems with bearings using Pythagoras and trigonometry (E),Solve problems with bearings using Pythagoras and trigonometry (E),current_2,available,public,True,processed,Bearings - GCSE Maths
KVJgNw2M3eo,Use Bearings to find Distances - VividMath.com,VividMath,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_10_Solve problems with bearings using Pythagoras and trigonometry (E),Solve problems with bearings using Pythagoras and trigonometry (E),current_3,available,public,True,processed,Use Bearings to find Distances - VividMath.com
mkGQFXtflrI,Lines and Angles: Part 1 - Recognizing Relationships Between Pairs of Lines and Angles,Miacademy_&_MiaPrep_Learning_Channel,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_1_Angles in lines and shapes,Angles in lines and shapes,current_2,available,public,True,processed,Lines and Angles: Part 1 - Recognizing Relationships Between Pairs of Lines and Angles
FD9DVFBpCMI,GCSE Maths - 5 Angle Rules to Know (2026/27 exams),Cognito,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_1_Angles in lines and shapes,Angles in lines and shapes,current_3,available,public,True,processed,GCSE Maths - 5 Angle Rules to Know (2026/27 exams)
oM1r1GrB84w,Proving Lines Parallel - Using Angle Relationships in Geometry,Miacademy_&_MiaPrep_Learning_Channel,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_2_Solve problems with angles in parallel lines,Solve problems with angles in parallel lines,current_2,available,public,True,processed,Proving Lines Parallel - Using Angle Relationships in Geometry
KCHfDppcnJA,Angles,Mometrix_Academy,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_2_Solve problems with angles in parallel lines,Solve problems with angles in parallel lines,current_3,available,public,True,processed,Angles
koLVv-vU9xw,"4th Grade Math 11.5, Word Problem Solving, Unknown Angle Measures",JoAnn's_School,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_3_Solve problems with angles and algebra (E),Solve problems with angles and algebra (E),current_1,available,public,True,processed,"4th Grade Math 11.5, Word Problem Solving, Unknown Angle Measures"
TRmG940tyxc,4C Bearings (1 of 3),Mr_Bodgers,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_4_Compass points and related angles,Compass points and related angles,current_1,available,public,True,processed,4C Bearings (1 of 3)
nFvHllElhRo,Bearings In Maths,Minity_Maths,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_4_Compass points and related angles,Compass points and related angles,current_3,available,public,True,processed,Bearings In Maths
mIlZSiIZPco,Bearings,Maths_Genie,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_5_Understand and represent bearings,Understand and represent bearings,current_2,available,public,True,processed,Bearings
pm8i-thxvCo,GCSE Maths - What are Bearings? (2026/27 exams),Cognito,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_5_Understand and represent bearings,Understand and represent bearings,current_3,available,public,True,processed,GCSE Maths - What are Bearings? (2026/27 exams)
VArC72z0gUc,Scale Drawings Using Bearings,Alison_Maths_Tutor,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_7_Scale drawings using bearings,Scale drawings using bearings,current_3,available,public,True,processed,Scale Drawings Using Bearings
kGmnahrTjVc,Unit Wrap-Up: Trigonometry - Geometry Assessment,Miacademy_&_MiaPrep_Learning_Channel,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_9_Choose appropriate methods to solve problems with right-angled triangles,Choose appropriate methods to solve problems with right-angled triangles,current_1,available,public,True,processed,Unit Wrap-Up: Trigonometry - Geometry Assessment
WqhlG3Vakw8,Math Antics - The Pythagorean Theorem,mathantics,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_9_Choose appropriate methods to solve problems with right-angled triangles,Choose appropriate methods to solve problems with right-angled triangles,current_2,available,public,True,processed,Math Antics - The Pythagorean Theorem
lRDHqGqRNwg,Trigonometry (SOHCAHTOA) - GCSE Maths,1st_Class_Maths,Year 11_15-16_Spring_Foundation_Angles bearings and trigonometry_9_Choose appropriate methods to solve problems with right-angled triangles,Choose appropriate methods to solve problems with right-angled triangles,current_3,available,public,True,processed,Trigonometry (SOHCAHTOA) - GCSE Maths
